DEPARTURES_PERFORMED,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,AK,Alaska,2025,2
6.00,AK,Alaska,IL,Illinois,2025,2
6.00,AK,Alaska,IL,Illinois,2025,2
6.00,AK,Alaska,WA,Washington,2025,2
6.00,AL,Alabama,IL,Illinois,2025,2
6.00,AL,Alabama,TN,Tennessee,2025,2
6.00,AL,Alabama,VA,Virginia,2025,2
6.00,AR,Arkansas,CO,Colorado,2025,2
6.00,AR,Arkansas,TX,Texas,2025,2
6.00,AZ,Arizona,CA,California,2025,2
6.00,AZ,Arizona,CA,California,2025,2
6.00,AZ,Arizona,CO,Colorado,2025,2
6.00,AZ,Arizona,FL,Florida,2025,2
6.00,AZ,Arizona,GA,Georgia,2025,2
6.00,AZ,Arizona,IL,Illinois,2025,2
6.00,AZ,Arizona,NV,Nevada,2025,2
6.00,AZ,Arizona,TN,Tennessee,2025,2
6.00,AZ,Arizona,TX,Texas,2025,2
6.00,AZ,Arizona,VA,Virginia,2025,2
6.00,CA,California,AZ,Arizona,2025,2
6.00,CA,California,AZ,Arizona,2025,2
6.00,CA,California,AZ,Arizona,2025,2
6.00,CA,California,AZ,Arizona,2025,2
6.00,CA,California,AZ,Arizona,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CA,California,2025,2
6.00,CA,California,CO,Colorado,2025,2
6.00,CA,California,CO,Colorado,2025,2
6.00,CA,California,CO,Colorado,2025,2
6.00,CA,California,CO,Colorado,2025,2
6.00,CA,California,CO,Colorado,2025,2
6.00,CA,California,FL,Florida,2025,2
6.00,CA,California,HI,Hawaii,2025,2
6.00,CA,California,HI,Hawaii,2025,2
6.00,CA,California,HI,Hawaii,2025,2
6.00,CA,California,IL,Illinois,2025,2
6.00,CA,California,IL,Illinois,2025,2
6.00,CA,California,KY,Kentucky,2025,2
6.00,CA,California,LA,Louisiana,2025,2
6.00,CA,California,MO,Missouri,2025,2
6.00,CA,California,NJ,New Jersey,2025,2
6.00,CA,California,NM,New Mexico,2025,2
6.00,CA,California,NV,Nevada,2025,2
6.00,CA,California,NV,Nevada,2025,2
6.00,CA,California,OH,Ohio,2025,2
6.00,CA,California,OR,Oregon,2025,2
6.00,CA,California,OR,Oregon,2025,2
6.00,CA,California,OR,Oregon,2025,2
6.00,CA,California,OR,Oregon,2025,2
6.00,CA,California,OR,Oregon,2025,2
6.00,CA,California,OR,Oregon,2025,2
6.00,CA,California,TN,Tennessee,2025,2
6.00,CA,California,TN,Tennessee,2025,2
6.00,CA,California,TN,Tennessee,2025,2
6.00,CA,California,TX,Texas,2025,2
6.00,CA,California,TX,Texas,2025,2
6.00,CA,California,TX,Texas,2025,2
6.00,CA,California,TX,Texas,2025,2
6.00,CA,California,TX,Texas,2025,2
6.00,CA,California,UT,Utah,2025,2
6.00,CA,California,UT,Utah,2025,2
6.00,CA,California,WA,Washington,2025,2
6.00,CA,California,WA,Washington,2025,2
6.00,CA,California,WA,Washington,2025,2
6.00,CA,California,WA,Washington,2025,2
6.00,CA,California,WA,Washington,2025,2
6.00,CO,Colorado,AZ,Arizona,2025,2
6.00,CO,Colorado,AZ,Arizona,2025,2
6.00,CO,Colorado,CA,California,2025,2
6.00,CO,Colorado,CA,California,2025,2
6.00,CO,Colorado,CA,California,2025,2
6.00,CO,Colorado,CA,California,2025,2
6.00,CO,Colorado,CO,Colorado,2025,2
6.00,CO,Colorado,CO,Colorado,2025,2
6.00,CO,Colorado,CO,Colorado,2025,2
6.00,CO,Colorado,CO,Colorado,2025,2
6.00,CO,Colorado,CO,Colorado,2025,2
6.00,CO,Colorado,GA,Georgia,2025,2
6.00,CO,Colorado,MI,Michigan,2025,2
6.00,CO,Colorado,ND,North Dakota,2025,2
6.00,CO,Colorado,NV,Nevada,2025,2
6.00,CO,Colorado,NY,New York,2025,2
6.00,CO,Colorado,OH,Ohio,2025,2
6.00,CO,Colorado,OK,Oklahoma,2025,2
6.00,CO,Colorado,OK,Oklahoma,2025,2
6.00,CO,Colorado,OR,Oregon,2025,2
6.00,CO,Colorado,TX,Texas,2025,2
6.00,CO,Colorado,TX,Texas,2025,2
6.00,CO,Colorado,TX,Texas,2025,2
6.00,CO,Colorado,VA,Virginia,2025,2
6.00,CO,Colorado,WA,Washington,2025,2
6.00,CO,Colorado,WA,Washington,2025,2
6.00,CT,Connecticut,FL,Florida,2025,2
6.00,CT,Connecticut,LA,Louisiana,2025,2
6.00,CT,Connecticut,NC,North Carolina,2025,2
6.00,CT,Connecticut,PA,Pennsylvania,2025,2
6.00,CT,Connecticut,SC,South Carolina,2025,2
6.00,CT,Connecticut,SC,South Carolina,2025,2
6.00,DE,Delaware,GA,Georgia,2025,2
6.00,FL,Florida,AK,Alaska,2025,2
6.00,FL,Florida,CA,California,2025,2
6.00,FL,Florida,CA,California,2025,2
6.00,FL,Florida,CO,Colorado,2025,2
6.00,FL,Florida,CO,Colorado,2025,2
6.00,FL,Florida,CO,Colorado,2025,2
6.00,FL,Florida,CT,Connecticut,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,FL,Florida,2025,2
6.00,FL,Florida,GA,Georgia,2025,2
6.00,FL,Florida,GA,Georgia,2025,2
6.00,FL,Florida,GA,Georgia,2025,2
6.00,FL,Florida,GA,Georgia,2025,2
6.00,FL,Florida,IL,Illinois,2025,2
6.00,FL,Florida,IL,Illinois,2025,2
6.00,FL,Florida,IL,Illinois,2025,2
6.00,FL,Florida,IL,Illinois,2025,2
6.00,FL,Florida,IL,Illinois,2025,2
6.00,FL,Florida,IL,Illinois,2025,2
6.00,FL,Florida,IN,Indiana,2025,2
6.00,FL,Florida,IN,Indiana,2025,2
6.00,FL,Florida,IN,Indiana,2025,2
6.00,FL,Florida,IN,Indiana,2025,2
6.00,FL,Florida,IN,Indiana,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,KY,Kentucky,2025,2
6.00,FL,Florida,LA,Louisiana,2025,2
6.00,FL,Florida,MA,Massachusetts,2025,2
6.00,FL,Florida,MA,Massachusetts,2025,2
6.00,FL,Florida,MA,Massachusetts,2025,2
6.00,FL,Florida,MA,Massachusetts,2025,2
6.00,FL,Florida,MI,Michigan,2025,2
6.00,FL,Florida,MN,Minnesota,2025,2
6.00,FL,Florida,MN,Minnesota,2025,2
6.00,FL,Florida,MO,Missouri,2025,2
6.00,FL,Florida,MO,Missouri,2025,2
6.00,FL,Florida,MO,Missouri,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,NC,North Carolina,2025,2
6.00,FL,Florida,ND,North Dakota,2025,2
6.00,FL,Florida,ND,North Dakota,2025,2
6.00,FL,Florida,NE,Nebraska,2025,2
6.00,FL,Florida,NJ,New Jersey,2025,2
6.00,FL,Florida,NV,Nevada,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,NY,New York,2025,2
6.00,FL,Florida,OH,Ohio,2025,2
6.00,FL,Florida,OH,Ohio,2025,2
6.00,FL,Florida,OH,Ohio,2025,2
6.00,FL,Florida,PA,Pennsylvania,2025,2
6.00,FL,Florida,PA,Pennsylvania,2025,2
6.00,FL,Florida,PA,Pennsylvania,2025,2
6.00,FL,Florida,PA,Pennsylvania,2025,2
6.00,FL,Florida,PA,Pennsylvania,2025,2
6.00,FL,Florida,PR,Puerto Rico,2025,2
6.00,FL,Florida,RI,Rhode Island,2025,2
6.00,FL,Florida,SC,South Carolina,2025,2
6.00,FL,Florida,TN,Tennessee,2025,2
6.00,FL,Florida,TN,Tennessee,2025,2
6.00,FL,Florida,TN,Tennessee,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,TX,Texas,2025,2
6.00,FL,Florida,UT,Utah,2025,2
6.00,FL,Florida,VA,Virginia,2025,2
6.00,FL,Florida,VA,Virginia,2025,2
6.00,FL,Florida,VA,Virginia,2025,2
6.00,FL,Florida,VA,Virginia,2025,2
6.00,FL,Florida,VA,Virginia,2025,2
6.00,FL,Florida,WI,Wisconsin,2025,2
6.00,FL,Florida,WI,Wisconsin,2025,2
6.00,FL,Florida,WI,Wisconsin,2025,2
6.00,FL,Florida,WV,West Virginia,2025,2
6.00,GA,Georgia,CO,Colorado,2025,2
6.00,GA,Georgia,FL,Florida,2025,2
6.00,GA,Georgia,FL,Florida,2025,2
6.00,GA,Georgia,FL,Florida,2025,2
6.00,GA,Georgia,FL,Florida,2025,2
6.00,GA,Georgia,LA,Louisiana,2025,2
6.00,GA,Georgia,MD,Maryland,2025,2
6.00,GA,Georgia,MN,Minnesota,2025,2
6.00,GA,Georgia,NC,North Carolina,2025,2
6.00,GA,Georgia,NE,Nebraska,2025,2
6.00,GA,Georgia,NJ,New Jersey,2025,2
6.00,GA,Georgia,NY,New York,2025,2
6.00,GA,Georgia,NY,New York,2025,2
6.00,GA,Georgia,OH,Ohio,2025,2
6.00,GA,Georgia,OK,Oklahoma,2025,2
6.00,GA,Georgia,PA,Pennsylvania,2025,2
6.00,GA,Georgia,TN,Tennessee,2025,2
6.00,GA,Georgia,TX,Texas,2025,2
6.00,GA,Georgia,VA,Virginia,2025,2
6.00,GA,Georgia,VA,Virginia,2025,2
6.00,GA,Georgia,WI,Wisconsin,2025,2
6.00,GA,Georgia,WI,Wisconsin,2025,2
6.00,HI,Hawaii,CA,California,2025,2
6.00,HI,Hawaii,CA,California,2025,2
6.00,HI,Hawaii,CA,California,2025,2
6.00,HI,Hawaii,CA,California,2025,2
6.00,HI,Hawaii,CA,California,2025,2
6.00,HI,Hawaii,HI,Hawaii,2025,2
6.00,HI,Hawaii,HI,Hawaii,2025,2
6.00,IA,Iowa,AZ,Arizona,2025,2
6.00,IA,Iowa,IL,Illinois,2025,2
6.00,IA,Iowa,TN,Tennessee,2025,2
6.00,IA,Iowa,TN,Tennessee,2025,2
6.00,IA,Iowa,TX,Texas,2025,2
6.00,IA,Iowa,VA,Virginia,2025,2
6.00,ID,Idaho,CA,California,2025,2
6.00,ID,Idaho,CO,Colorado,2025,2
6.00,ID,Idaho,FL,Florida,2025,2
6.00,ID,Idaho,FL,Florida,2025,2
6.00,ID,Idaho,UT,Utah,2025,2
6.00,ID,Idaho,WA,Washington,2025,2
6.00,IL,Illinois,AZ,Arizona,2025,2
6.00,IL,Illinois,CA,California,2025,2
6.00,IL,Illinois,CA,California,2025,2
6.00,IL,Illinois,CA,California,2025,2
6.00,IL,Illinois,CA,California,2025,2
6.00,IL,Illinois,CA,California,2025,2
6.00,IL,Illinois,CA,California,2025,2
6.00,IL,Illinois,FL,Florida,2025,2
6.00,IL,Illinois,FL,Florida,2025,2
6.00,IL,Illinois,FL,Florida,2025,2
6.00,IL,Illinois,FL,Florida,2025,2
6.00,IL,Illinois,FL,Florida,2025,2
6.00,IL,Illinois,FL,Florida,2025,2
6.00,IL,Illinois,GA,Georgia,2025,2
6.00,IL,Illinois,IA,Iowa,2025,2
6.00,IL,Illinois,IL,Illinois,2025,2
6.00,IL,Illinois,LA,Louisiana,2025,2
6.00,IL,Illinois,MI,Michigan,2025,2
6.00,IL,Illinois,MI,Michigan,2025,2
6.00,IL,Illinois,MN,Minnesota,2025,2
6.00,IL,Illinois,MN,Minnesota,2025,2
6.00,IL,Illinois,MN,Minnesota,2025,2
6.00,IL,Illinois,MO,Missouri,2025,2
6.00,IL,Illinois,MT,Montana,2025,2
6.00,IL,Illinois,NC,North Carolina,2025,2
6.00,IL,Illinois,NV,Nevada,2025,2
6.00,IL,Illinois,NV,Nevada,2025,2
6.00,IL,Illinois,NV,Nevada,2025,2
6.00,IL,Illinois,NV,Nevada,2025,2
6.00,IL,Illinois,NY,New York,2025,2
6.00,IL,Illinois,OH,Ohio,2025,2
6.00,IL,Illinois,OR,Oregon,2025,2
6.00,IL,Illinois,PA,Pennsylvania,2025,2
6.00,IL,Illinois,PA,Pennsylvania,2025,2
6.00,IL,Illinois,SC,South Carolina,2025,2
6.00,IL,Illinois,SC,South Carolina,2025,2
6.00,IL,Illinois,SD,South Dakota,2025,2
6.00,IL,Illinois,TN,Tennessee,2025,2
6.00,IL,Illinois,TN,Tennessee,2025,2
6.00,IL,Illinois,TN,Tennessee,2025,2
6.00,IL,Illinois,TX,Texas,2025,2
6.00,IL,Illinois,TX,Texas,2025,2
6.00,IL,Illinois,TX,Texas,2025,2
6.00,IL,Illinois,VA,Virginia,2025,2
6.00,IL,Illinois,VA,Virginia,2025,2
6.00,IL,Illinois,WA,Washington,2025,2
6.00,IL,Illinois,WI,Wisconsin,2025,2
6.00,IL,Illinois,WI,Wisconsin,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,FL,Florida,2025,2
6.00,IN,Indiana,LA,Louisiana,2025,2
6.00,IN,Indiana,MD,Maryland,2025,2
6.00,IN,Indiana,TX,Texas,2025,2
6.00,IN,Indiana,WA,Washington,2025,2
6.00,KS,Kansas,CO,Colorado,2025,2
6.00,KY,Kentucky,CA,California,2025,2
6.00,KY,Kentucky,FL,Florida,2025,2
6.00,KY,Kentucky,FL,Florida,2025,2
6.00,KY,Kentucky,FL,Florida,2025,2
6.00,KY,Kentucky,FL,Florida,2025,2
6.00,KY,Kentucky,FL,Florida,2025,2
6.00,KY,Kentucky,FL,Florida,2025,2
6.00,KY,Kentucky,HI,Hawaii,2025,2
6.00,KY,Kentucky,MN,Minnesota,2025,2
6.00,KY,Kentucky,NV,Nevada,2025,2
6.00,KY,Kentucky,NV,Nevada,2025,2
6.00,KY,Kentucky,NY,New York,2025,2
6.00,KY,Kentucky,SC,South Carolina,2025,2
6.00,KY,Kentucky,TX,Texas,2025,2
6.00,KY,Kentucky,TX,Texas,2025,2
6.00,KY,Kentucky,VA,Virginia,2025,2
6.00,KY,Kentucky,VA,Virginia,2025,2
6.00,KY,Kentucky,VA,Virginia,2025,2
6.00,LA,Louisiana,AZ,Arizona,2025,2
6.00,LA,Louisiana,CA,California,2025,2
6.00,LA,Louisiana,FL,Florida,2025,2
6.00,LA,Louisiana,IL,Illinois,2025,2
6.00,LA,Louisiana,IN,Indiana,2025,2
6.00,LA,Louisiana,MA,Massachusetts,2025,2
6.00,LA,Louisiana,MO,Missouri,2025,2
6.00,LA,Louisiana,NY,New York,2025,2
6.00,LA,Louisiana,NY,New York,2025,2
6.00,LA,Louisiana,PA,Pennsylvania,2025,2
6.00,LA,Louisiana,TN,Tennessee,2025,2
6.00,LA,Louisiana,TX,Texas,2025,2
6.00,LA,Louisiana,TX,Texas,2025,2
6.00,LA,Louisiana,TX,Texas,2025,2
6.00,LA,Louisiana,VA,Virginia,2025,2
6.00,MA,Massachusetts,FL,Florida,2025,2
6.00,MA,Massachusetts,FL,Florida,2025,2
6.00,MA,Massachusetts,FL,Florida,2025,2
6.00,MA,Massachusetts,FL,Florida,2025,2
6.00,MA,Massachusetts,LA,Louisiana,2025,2
6.00,MA,Massachusetts,NC,North Carolina,2025,2
6.00,MA,Massachusetts,NC,North Carolina,2025,2
6.00,MA,Massachusetts,PR,Puerto Rico,2025,2
6.00,MD,Maryland,CO,Colorado,2025,2
6.00,MD,Maryland,FL,Florida,2025,2
6.00,MD,Maryland,IN,Indiana,2025,2
6.00,MD,Maryland,ME,Maine,2025,2
6.00,MD,Maryland,MI,Michigan,2025,2
6.00,MD,Maryland,MN,Minnesota,2025,2
6.00,MD,Maryland,TX,Texas,2025,2
6.00,ME,Maine,MD,Maryland,2025,2
6.00,ME,Maine,VA,Virginia,2025,2
6.00,MI,Michigan,CO,Colorado,2025,2
6.00,MI,Michigan,FL,Florida,2025,2
6.00,MI,Michigan,FL,Florida,2025,2
6.00,MI,Michigan,IL,Illinois,2025,2
6.00,MI,Michigan,IL,Illinois,2025,2
6.00,MI,Michigan,IN,Indiana,2025,2
6.00,MI,Michigan,MN,Minnesota,2025,2
6.00,MI,Michigan,MN,Minnesota,2025,2
6.00,MN,Minnesota,FL,Florida,2025,2
6.00,MN,Minnesota,FL,Florida,2025,2
6.00,MN,Minnesota,GA,Georgia,2025,2
6.00,MN,Minnesota,IL,Illinois,2025,2
6.00,MN,Minnesota,IL,Illinois,2025,2
6.00,MN,Minnesota,IN,Indiana,2025,2
6.00,MN,Minnesota,MI,Michigan,2025,2
6.00,MN,Minnesota,NC,North Carolina,2025,2
6.00,MN,Minnesota,TX,Texas,2025,2
6.00,MN,Minnesota,VI,U.S. Virgin Islands,2025,2
6.00,MN,Minnesota,WA,Washington,2025,2
6.00,MN,Minnesota,WI,Wisconsin,2025,2
6.00,MO,Missouri,CA,California,2025,2
6.00,MO,Missouri,CA,California,2025,2
6.00,MO,Missouri,CA,California,2025,2
6.00,MO,Missouri,CA,California,2025,2
6.00,MO,Missouri,CO,Colorado,2025,2
6.00,MO,Missouri,CO,Colorado,2025,2
6.00,MO,Missouri,FL,Florida,2025,2
6.00,MO,Missouri,FL,Florida,2025,2
6.00,MO,Missouri,IL,Illinois,2025,2
6.00,MO,Missouri,LA,Louisiana,2025,2
6.00,MO,Missouri,MD,Maryland,2025,2
6.00,MO,Missouri,NC,North Carolina,2025,2
6.00,MO,Missouri,OR,Oregon,2025,2
6.00,MO,Missouri,TX,Texas,2025,2
6.00,MO,Missouri,UT,Utah,2025,2
6.00,MO,Missouri,UT,Utah,2025,2
6.00,MO,Missouri,WI,Wisconsin,2025,2
6.00,MS,Mississippi,TN,Tennessee,2025,2
6.00,MS,Mississippi,TX,Texas,2025,2
6.00,MS,Mississippi,TX,Texas,2025,2
6.00,MT,Montana,CO,Colorado,2025,2
6.00,MT,Montana,IL,Illinois,2025,2
6.00,MT,Montana,TX,Texas,2025,2
6.00,NC,North Carolina,FL,Florida,2025,2
6.00,NC,North Carolina,FL,Florida,2025,2
6.00,NC,North Carolina,FL,Florida,2025,2
6.00,NC,North Carolina,FL,Florida,2025,2
6.00,NC,North Carolina,GA,Georgia,2025,2
6.00,NC,North Carolina,KY,Kentucky,2025,2
6.00,NC,North Carolina,MA,Massachusetts,2025,2
6.00,NC,North Carolina,MA,Massachusetts,2025,2
6.00,NC,North Carolina,MN,Minnesota,2025,2
6.00,NC,North Carolina,NY,New York,2025,2
6.00,NC,North Carolina,NY,New York,2025,2
6.00,NC,North Carolina,TN,Tennessee,2025,2
6.00,NC,North Carolina,TX,Texas,2025,2
6.00,NC,North Carolina,TX,Texas,2025,2
6.00,NC,North Carolina,TX,Texas,2025,2
6.00,NC,North Carolina,VA,Virginia,2025,2
6.00,NC,North Carolina,VA,Virginia,2025,2
6.00,NC,North Carolina,VA,Virginia,2025,2
6.00,ND,North Dakota,CO,Colorado,2025,2
6.00,ND,North Dakota,FL,Florida,2025,2
6.00,ND,North Dakota,FL,Florida,2025,2
6.00,ND,North Dakota,IL,Illinois,2025,2
6.00,ND,North Dakota,TX,Texas,2025,2
6.00,NE,Nebraska,FL,Florida,2025,2
6.00,NE,Nebraska,FL,Florida,2025,2
6.00,NE,Nebraska,TX,Texas,2025,2
6.00,NH,New Hampshire,FL,Florida,2025,2
6.00,NJ,New Jersey,CO,Colorado,2025,2
6.00,NJ,New Jersey,FL,Florida,2025,2
6.00,NJ,New Jersey,GA,Georgia,2025,2
6.00,NJ,New Jersey,MO,Missouri,2025,2
6.00,NJ,New Jersey,NC,North Carolina,2025,2
6.00,NJ,New Jersey,TN,Tennessee,2025,2
6.00,NJ,New Jersey,TX,Texas,2025,2
6.00,NJ,New Jersey,UT,Utah,2025,2
6.00,NM,New Mexico,CA,California,2025,2
6.00,NM,New Mexico,CA,California,2025,2
6.00,NM,New Mexico,MO,Missouri,2025,2
6.00,NM,New Mexico,TX,Texas,2025,2
6.00,NM,New Mexico,WA,Washington,2025,2
6.00,NV,Nevada,AR,Arkansas,2025,2
6.00,NV,Nevada,AZ,Arizona,2025,2
6.00,NV,Nevada,CA,California,2025,2
6.00,NV,Nevada,FL,Florida,2025,2
6.00,NV,Nevada,IL,Illinois,2025,2
6.00,NV,Nevada,IL,Illinois,2025,2
6.00,NV,Nevada,IL,Illinois,2025,2
6.00,NV,Nevada,KS,Kansas,2025,2
6.00,NV,Nevada,KY,Kentucky,2025,2
6.00,NV,Nevada,LA,Louisiana,2025,2
6.00,NV,Nevada,NC,North Carolina,2025,2
6.00,NV,Nevada,OK,Oklahoma,2025,2
6.00,NV,Nevada,OR,Oregon,2025,2
6.00,NV,Nevada,TN,Tennessee,2025,2
6.00,NV,Nevada,TX,Texas,2025,2
6.00,NV,Nevada,TX,Texas,2025,2
6.00,NV,Nevada,TX,Texas,2025,2
6.00,NV,Nevada,WA,Washington,2025,2
6.00,NV,Nevada,WA,Washington,2025,2
6.00,NV,Nevada,WA,Washington,2025,2
6.00,NY,New York,AK,Alaska,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,FL,Florida,2025,2
6.00,NY,New York,GA,Georgia,2025,2
6.00,NY,New York,IL,Illinois,2025,2
6.00,NY,New York,LA,Louisiana,2025,2
6.00,NY,New York,LA,Louisiana,2025,2
